Tweet Id	Target	Stance	Opinion Towards	Sentiment	full_text
1243334673410822145	fauci	NONE	3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)	other	
1283974811660595200	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	Trump and the GOP know they're on their way out of power. They're running the COVID-19 response into the ground so Biden's term will be mired in the chaos of 2nd and 3rd waves of the pandemic. Their anti-science politics are indistinguishable from mass murder. #IStandWithFauci
1283285148570615811	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@askjillian Wow everything changed ! Sorry his son got #coronavirus maybe think before you call something a hoax #IStandWithFauci
1249760419146805249	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1289783818325356545	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@zev_dr Another fake study to demonize hydroxychloroquine. Probably paid for by the Bill and Melinda Gates Foundation. #FireFauci
1285310692589891584	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1247237380286959616	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	other	
1290301999469039619	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1284252837170393089	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@JoeBiden 138,384 deaths. 3,578,593 cases. Covid growing exponentially. Only 13.3% tested. STILL NO PLAN. 42 million unemployed. US soldiers being murdered by Russia @realdonaldtrump @gop @vp @whitehouse @lindseygrahamsc FAILED AMERICA   #trumpownseverydeath #trumpgenocide #FauciHero
1284693950260031490	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@seanmdav How can you say that when he praises New York for their stellar response(sarcastically)!!!!! He should have been gone!!! He has too much financial interest to even remotely speak about the science and what's best for the American people!!! #FireFauci
1246929330913017858	fauci	NONE	3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)	other	@tracybeanz @momonabroom03 There’s no money in medicine that is already available and cheap..... the pharmaceutical companies need a vaccine ( hopefully a yearly one like the flu!!! ) or at minimum a new drug ( no generic!) #Covid_19 #coronavirus #vaccine #FireFauci
1255735672574484481	fauci	NONE	3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)	neg	@chrisbergpov By the way the Wuhan Institute of Virology was specifically studying “Bat Coronavirus” The real question is why did he later in Early March decide to Over React and this cause more Cumulative Deaths in US by our Reaction? Again #FireFauci
1283557549195894785	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@BarbraStreisand @thedavidcrosby The campaign to blame China is about to get kickstarted. The misinformation campaign is going to be epic. #COVIDIOTS #45WorstPresidentInHistory #SaveFauci
1278049913243414529	fauci	NONE	3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)	other	
1289744825663725569	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	other	
1290788149602516992	fauci	NONE	3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)	other	
1249714998428889089	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	pos	President Trump is making a right decision. He minimized coronavirus to spread, then exaggerated to scare and push lock down, to bring down economy, to change voting system, to bring down president, to push manditory vaccination. #FireFauci
1249694383424880647	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1248981918361817093	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1283489040059310081	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1245126048234311680	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	Jim Acosta tried to get #DrFauci or #DrBirx to say that #Trump acted late but the chart was clear that before March there was not enough evidence in the USA to have acted on.  #COVID19  #Coronavirustruth
1289652930325487616	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1290512178882187269	fauci	NONE	3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)	other	@GrifterHunter Agree, he should #FireFauci
1290070489663070209	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@WashTimes If he was wearing a mask and still caught the #WuhanVirus, either he is a liar or masks don't work. #FauciTheFraud
1253098069559611393	fauci	NONE	3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)	other	
1253745687080120329	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1286769152703651840	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	other	
1282456335972536322	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	other	@BetsyDeVosED keep fighting for the kids. Chris Wallace was unhinged and emotionally illogical in your interview with him.  #FireFauci
1290350515331760134	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@Thomas1774Paine This guy has been breathing his own CO2 for too long. #FireFauci
1253530749061533696	fauci	NONE	3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)	other	.@realDonaldTrump - “ I personally hope the coronavirus will be gone by the fall.”  #DrFauci - “coronavirus will be here in the fall.”
1249762787624194052	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1251755531569704960	fauci	NONE	3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)	other	
1260332577778524160	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	Pardon me, @RandPaul, but you might be the last in the country, save Trump, who should give anyone a lecture on humility.  #msnbc #cnn #coronavirus #DrFauci @NYGovCuomo @JoeBiden @SenSchumer @maddow @lawrence @Morning_Joe @NBCNews #blueKentucky
1276851886914666496	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@SteveDeaceShow @realDonaldTrump @realDonaldTrump WTAH, Mr President. #FireJared I’m very sorry he’s your son-in-law.... QUIT LISTENING TO A LIBERAL.... Americans are DONE DONE DONE with domestic terrorists, violence; and the statue BS. GET ON IT PLEASE. While I’m at it-STOP THE ‘RonaRoid PANIC PORN. #FireFauci
1288307067455864833	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1246932803314466819	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1285277423756554242	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
